year,state,governor,party,male_officer,male_civilian,female_officer,female_civilian,index_total,index_per100k,violent_total,violent_per100k,property_total,property_per100k,murder_total,murder_per100k,forcible_rape_total,forcible_rape_per100k,robbery_total,robbery_per100k,aggravated_assault_total,aggravated_assault_per100k,burglary_total,burglary_per100k,larceny_theft_total,larceny_theft_per100k,vehicle_theft_total,vehicle_theft_per100k,total_agencies,participation_agencies,participating_agencies_pct,nibrs_participating_agencies,nibrs_participating_agencies_pct,covered_agencies,covered_pct,nibrs_population,pcpi,unemp,population,Black,Other,White,Female,Male,oldest_year,oldest_pop,most_recent_year,most_recent_pop,annual_avg_pop,max_pop_year,max_pop,min_pop_year,min_pop,max_annual_pctg_change_year,max_annual_pctg_change_pop,min_annual_pctg_change_year,min_annual_pctg_change_pop,avg_pctg_change_pop,oldest_per_capita_year,oldest_per_capita_pop,most_recent_per_capita_year,most_recent_per_capita_pop,min_per_capita_year,min_per_capita_pop,max_per_capita_year,max_per_capita_pop,avg_per_capita_pop,1940_net,1940_percapita,2016_net,2016_percapita,year_highest_pctg_change,pct_change,annual_avg_net,annual_avg_net_change,peak_year_net,peak_year_net_pop,peak_year_per_capita,peak_year_per_capita_pop,peak_year_pctg_annual_change,peak_year_pctg_annual_change_pop,Sheet4_pctg,intergovernmental.revenue,Intergovernmental.Revenue.annual.%.change,IGR.from.fed,IGR.from.fed.annual.%.change,total.revenue,IGR.from.fed./.total.revenue,IGR./.total.revenue,total.expenditure,total.public.safety.expenditure,total.public.safety.expenditure./.total.expenditure,police.protection,Total.Corrections.Expenditures,total.corrections.expenditures./.total.expenditures,total.corrections.expenditures./.total.public.safety.expenditure,Total.Judicial.Expenditures,Total.Legislative.Expenditure,general.pop,pop.raw.data,census.population,personal.income,Prison.pop,contrasting.sources,Pris.pop.avg.source,constr.Prison.pop,const.prison.pop./.general.population,(const prison pop / general pop) *100000,annual.pct.change,census.general.population,const.prison.pop.net,average1940_(const prison pop / general pop) *100000,average1940_annual.pct.change,average1940_census.general.population,average1940_const.prison.pop.net,age_00_17,age_18_20,age_22_30,age_31_40,age_41_50,age_51_60,age_61_85
1945-01-01,AL,Chauncey Sparks,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,NA,2775000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2775,2775000,NA,NA,NA,NA,5626,NA,202.73873873873873,-0.028324697754749568,2775000,5626,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1946-01-01,AL,Chauncey Sparks,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,NA,2911000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,13249,-0.11366069039336366,12546,-0.14150814287669358,137816,0.09103442270853893,0.09613542694607302,112520,3240,0.028794880910060435,NA,NA,NA,NA,NA,NA,2911,2911,2911000,2176,NA,NA,NA,5462,NA,187.6331157677774,-0.02915037326697476,2911000,5462,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1947-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809,NA,2942000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2942,2942000,NA,NA,NA,NA,5298,NA,180.08157715839565,-0.03002563163676309,2942000,5298,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1948-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881,NA,2969000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,35624,1.6888067023926334,32448,1.5863223338115735,203650,0.15933218757672477,0.17492757181438742,190844,4201,0.022012743392509065,NA,NA,NA,NA,NA,NA,2969,2969,2969000,2590,NA,NA,NA,5134,NA,172.92017514314583,-0.03095507738769347,2969000,5134,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1949-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,NA,3000000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000000,NA,NA,NA,NA,4968.5,NA,165.61666666666667,-0.03223607323724192,3000000,4968.5,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1950-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919,NA,3058000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,46709,0.31116662923871546,44296,0.365138067061144,240650,0.18406814876376482,0.19409515894452525,236178,4363,0.018473354842534023,NA,NA,NA,NA,NA,NA,3058,3058,3058000,2763,4803,NA,4803,4803,NA,157.06344015696533,-0.06447214647448384,3058000,4803,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1951-01-01,AL,Seth Gordon Persons,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,NA,3059000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,54479,0.1663490976043161,51239,0.15674101499006682,245272,0.2089068462767866,0.22211667047196582,247216,3945,0.015957705002912433,1243,2162,0.00874538864798395,0.5480354879594423,894,276,3059,3059,3059000,3181,NA,NA,NA,4875,NA,159.36580581889507,0.014990630855715179,3059000,4875,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1952-01-01,AL,Seth Gordon Persons,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137,NA,3068000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,56877,0.04401696066374199,53943,0.052772302347820994,270246,0.19960702471081904,0.2104637996492085,256397,4146,0.016170236001201262,1195,2458,0.009586695632164183,0.5928605885190545,940,939,3068,3068,3068000,3380,NA,NA,NA,4947,NA,161.245110821382,0.014769230769230769,3068000,4947,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1953-01-01,AL,Seth Gordon Persons,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193,NA,3053000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,61262,0.07709619002408706,56398,0.045511002354336985,307711,0.18328236559629002,0.1990894053186269,283087,4580,0.016178771896978666,1784,2407,0.008502686453281148,0.5255458515283843,1141,236,3053,3053,3053000,3528,NA,NA,NA,5019,NA,164.3956763838847,0.014554275318374773,3053000,5019,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1954-01-01,AL,Seth Gordon Persons,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167,NA,3014000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,60432,-0.013548366034409585,55065,-0.023635589914535977,306298,0.1797759045112929,0.19729805614140478,296496,5434,0.018327397334196752,2228,2550,0.008600453294479522,0.4692675745307324,1096,663,3014,3014,3014000,3410,NA,NA,NA,5091,NA,168.91174518911745,0.01434548714883443,3014000,5091,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1955-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,3050000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,65382,0.08191024622716442,59152,0.07422137473894488,313845,0.18847520272746102,0.20832576590355112,326560,7847,0.024029274865262126,2183,4218,0.012916462518373346,0.5375302663438256,1157,199,3050,3050,3050000,3870,NA,NA,NA,5163,NA,169.27868852459017,0.014142604596346494,3050000,5163,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1956-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390,NA,3071000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,87768,0.3423878131595852,80400,0.3592101704084393,405058,0.1984900927768369,0.21668008038355002,398440,7292,0.018301375363919285,2139,3658,0.00918080514004618,0.5016456390565003,1384,873,3071,3071,3071000,4152,NA,NA,NA,5235,NA,170.46564636926084,0.013945380592678676,3071000,5235,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1957-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460,NA,3109000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,99837,0.13751025430680885,93156,0.15865671641791046,435228,0.21403953789737792,0.22939011276847998,440733,8984,0.02038422355485067,2263,4877,0.011065656531278575,0.542853962600178,1384,990,3109,3109,3109000,4403,NA,NA,NA,5307,NA,170.6979736249598,0.013753581661891117,3109000,5307,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1958-01-01,AL,James Elisha Folsom,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1496,NA,3163000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,109667,0.09846049059967747,104787,0.12485508179827386,447201,0.2343174545674093,0.24522977363646326,458222,9398,0.020509709267560267,2632,4972,0.01085063571805806,0.5290487337731432,1429,348,3163,3163,3163000,4595,NA,NA,NA,5379,NA,170.0600695542207,0.013566986998304126,3163000,5379,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1959-01-01,AL,John Malcolm Patterson,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553,NA,3204000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,129372,0.17968030492308534,123646,0.17997461517172933,485253,0.2548072860961189,0.26660731618351663,488987,8961,0.018325640558951466,2518,4728,0.00966896870468949,0.5276196853029795,1457,1348,3204,3204,3204000,4832,NA,NA,NA,5451,NA,170.1310861423221,0.013385387618516454,3204000,5451,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1960-01-01,AL,John Malcolm Patterson,Democrat,1815,208,0,0,39920,1222,6097,186.6,33823,1035.4,406,12.4,281,86,898,27.5,4512,138.1,11626,355.9,19344,592.1,2853,87.3,488,129,0.26,0,0,0,0,0,1585,NA,3274000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,150851,0.16602510589617536,141813,0.14692751888455752,543686,0.26083621796404544,0.2774597837722509,565342,8020,0.01418610327907709,2883,5137,0.009086535230002371,0.6405236907730674,1824,724,3274,3274,3274000,5040,5525,NA,5525,5525,NA,168.75381795968235,0.013575490735644836,3274000,5525,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1961-01-01,AL,John Malcolm Patterson,Democrat,1875,248,0,0,38105,1154,5564,168.5,32541,985.5,427,12.9,252,76,630,19.1,4255,128.9,11205,339.3,18801,569.4,2535,76.8,488,135,0.28,0,0,0,0,0,1616,NA,3316000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,160769,0.0657469953795467,155045,0.09330597335928299,565591,0.2741291852239516,0.2842495725709921,613667,8559,0.013947303667950207,2938,5621,0.00915969084210166,0.6567355999532656,1790,984,3316,3316,3316000,5197,NA,NA,NA,5323,NA,160.52472858866105,-0.03656108597285068,3316000,5323,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1962-01-01,AL,John Malcolm Patterson,Democrat,1540,204,0,0,41112,1224.3,5283,157.3,35829,1067,316,94,218,65,754,22.5,3995,119,11722,349.1,21306,634.5,2801,83.4,488,117,0.24,0,0,0,0,0,1695,NA,3323000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,170392,0.059856066779043225,163604,0.05520332806604534,607272,0.26940810707557733,0.28058596477361053,620938,8876,0.014294502832811005,3495,5381,0.00866592155738576,0.6062415502478594,1837,575,3323,3323,3323000,5464,NA,NA,NA,5121,NA,154.1077339753235,-0.03794852526770618,3323000,5121,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1963-01-01,AL,George Corley Wallace,Democrat,1648,268,0,0,44636,1333.6,6115,182.7,38521,1150.9,340,10.2,192,57,828,24.7,4755,142.1,12614,376.9,22874,683.4,3033,90.6,488,133,0.27,0,0,3,0.02,0,1782,NA,3358000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,171501,0.006508521526832246,159274,-0.026466345566123078,645964,0.246567920193695,0.26549621960356923,631995,8638,0.013667829650551033,3258,5380,0.008512725575360565,0.6228293586478352,1896,1378,3358,3358,3358000,5822,NA,NA,NA,4919,NA,146.48600357355568,-0.03944542081624683,3358000,4919,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1964-01-01,AL,George Corley Wallace,Democrat,1556,261,0,0,53550,1571.8,7260,213.1,46290,1358.7,316,93,397,11.7,992,29.1,5555,163,15898,466.6,26713,784.1,3679,108,488,108,0.22,0,0,0,0,0,1914,NA,3395000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,203053,0.1839756036407951,197134,0.23770357999422378,739891,0.2664365426799353,0.2744363696814801,719031,10344,0.014386027862498279,4311,6033,0.008390458825836437,0.5832366589327146,1952,592,3395,3395,3395000,6327,NA,NA,NA,4717,NA,138.93961708394698,-0.04106525716609067,3395000,4717,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1965-01-01,AL,George Corley Wallace,Democrat,2045,306,0,0,55131,1592.5,6916,199.8,48215,1392.7,395,11.4,367,10.6,992,28.7,5162,149.1,16398,473.7,28115,812.1,3702,106.9,488,97,0.2,0,0,1,0.01,0,2048,NA,3443000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,230774,0.13652100683072893,225056,0.1416396968559457,809438,0.2780398251626437,0.28510398572836954,781328,10235,0.013099492146704073,4757,5478,0.007011140007781623,0.5352222765021983,2168,1592,3443,3443,3443000,6884,NA,NA,NA,4515,NA,131.13563752541387,-0.04282382870468518,3443000,4515,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1966-01-01,AL,George Corley Wallace,Democrat,2107,347,0,0,61838,1758.3,8098,230.3,53740,1528,384,10.9,341,97,1124,32,6249,177.7,18551,527.5,30583,869.6,4606,131,488,83,0.17,0,0,0,0,0,2184,NA,3464000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,308752,0.3378976834478754,301574,0.33999537892791126,953785,0.31618656196102896,0.32371236704288703,933996,11546,0.012361937310224027,5208,6338,0.006785896299341753,0.5489346959986142,2463,776,3464,3464,3464000,7386,NA,NA,NA,4313,NA,124.50923787528869,-0.04473975636766334,3464000,4313,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1967-01-01,AL,Lurleen Burns Wallace,Democrat,2009,364,0,0,65527,1851,8448,238.6,57079,1612.4,415,11.7,371,10.5,1167,33,6495,183.5,20227,571.4,31682,895,5170,146,488,93,0.19,0,0,0,0,0,2311,NA,3458000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,286137,-0.07324648909156864,280105,-0.0711898240564505,969840,0.2888156809370618,0.2950352635486266,1007067,12510,0.012422212226197462,5410,7100,0.0070501764033574724,0.5675459632294164,2736,1800,3458,3458,3458000,7802,NA,NA,NA,4111,NA,118.88374783111625,-0.046835149547878506,3458000,4111,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1968-01-01,AL,Albert Preston Brewer,Democrat,1782,244,0,0,71285,1999,8288,232.4,62997,1766.6,421,11.8,396,11.1,1462,41,6009,168.5,22403,628.2,34508,967.7,6086,170.7,488,94,0.19,0,0,0,0,0,2536,NA,3446000,NA,NA,NA,NA,NA,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,316195,0.10504758210227967,308335,0.10078363470841292,1078364,0.2859284990967799,0.2932173180855444,1117439,22612,0.02023555648227778,5796,16816,0.015048696170439729,0.7436759242879887,2282,1025,3446,3446,3446000,8526,NA,NA,NA,3909,NA,113.43586767266396,-0.04913646314765264,3446000,3909,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,NA,NA,NA,NA,NA,NA,NA
1969-01-01,AL,Albert Preston Brewer,Democrat,1890,341,0,0,75090,2126.6,8842,250.4,66248,1876.2,485,13.7,494,14,1448,41,6415,181.7,23559,667.2,36644,1037.8,6045,171.2,488,83,0.17,0,0,1,0.01,0,2831,NA,3440000,900087,4992,2506691,1765316,1646454,1940,6466,2016,28883,12826,2012,32431,1977,2921,1981,0.5012,2004,-0.0726,0.0274,1940,0.0023,2016,0.0059,1975-1977,8e-4,2009; 2011-2013,0.0067,0.0031,6466,0.00226572934973638,28883,0.0059,1981,0.5012,12826,0.0274,2012,32431,2009; 2011-2013,0.0067,1981,0.5012,0.00594233774196104,339379,0.07332184253387941,330532,0.07198988113577764,1169105,0.2827222533476463,0.2902895804910594,1167542,16030,0.013729698803126569,5958,10072,0.008626670389587698,0.6283218964441671,2543,1998,3440,3440,3440000,9405,NA,NA,NA,3707,NA,107.76162790697676,-0.051675620363264264,3440000,3707,309.05705728766645,0.02330968990888828,3790343.025974026,12826.292207792209,1235672,184589,458317,375054,391541,338260,428337
